TITULO,OFERTA,VALORES,VALORES_PROMO,LOCATION,CITY,STATE,METRAGEM,QUARTO,GARAGEM,BANHEIRO,KEY,REF_DATE,LAST_DATE
Casa,COMPRA,800000,   680000,Medianeira,Porto Alegre,RS,200,4,2,1,394261,26-07-2023,-
Apartamento,COMPRA,800000,   750000,Independência,Porto Alegre,RS,133,3,1,2,421573,26-07-2023,-
Casa,COMPRA,800000,   750000,Passo da Areia,Porto Alegre,RS,100,2,0,1,383147,26-07-2023,-
Lote/terreno,COMPRA,800000,   760000,Cristo Redentor,Porto Alegre,RS,508,0,0,0,357041,26-07-2023,-
Apartamento,COMPRA,799000,   715000,Cidade Baixa,Porto Alegre,RS,61,2,2,2,400464,26-07-2023,-
Cobertura,COMPRA,799000,   759000,Menino Deus,Porto Alegre,RS,208,3,3,2,197996,26-07-2023,-
Casa,COMPRA,799000,   650000,Espírito Santo,Porto Alegre,RS,189,4,3,4,42531,26-07-2023,-
Casa em Condomínio,COMPRA,799000,   699000,Hípica,Porto Alegre,RS,180,3,2,2,393950,26-07-2023,-
Casa,COMPRA,798000,   749000,Ipanema,Porto Alegre,RS,257,3,4,3,147976,26-07-2023,-
Casa,COMPRA,795700,   695000,Espírito Santo,Porto Alegre,RS,457,4,2,3,371652,26-07-2023,-
Apartamento,COMPRA,795000,   745000,Boa Vista,Porto Alegre,RS,101,3,2,3,401520,26-07-2023,-
Casa,COMPRA,795000,   690000,Espírito Santo,Porto Alegre,RS,181,3,2,2,177233,26-07-2023,-
Apartamento,COMPRA,790000,   750000,Petrópolis,Porto Alegre,RS,79,2,2,3,233394,26-07-2023,-
Apartamento,COMPRA,790000,   710000,Higienópolis,Porto Alegre,RS,96,3,2,2,19060,26-07-2023,-
Apartamento,COMPRA,790000,   580000,Santa Cecilia,Porto Alegre,RS,179,2,1,1,267658,26-07-2023,-
Apartamento,COMPRA,790000,   745000,Jardim Europa,Porto Alegre,RS,68,2,1,2,91602,26-07-2023,-
Apartamento,COMPRA,790000,   740000,Petrópolis,Porto Alegre,RS,50,1,1,2,423702,26-07-2023,-
Casa,COMPRA,790000,   690000,Jardim Itu,Porto Alegre,RS,204,3,4,7,384001,26-07-2023,-
Cobertura,COMPRA,790000,   742000,Mont Serrat,Porto Alegre,RS,155,2,2,3,192400,26-07-2023,-
Apartamento Garden,COMPRA,790000,   750000,Jardim Botânico,Porto Alegre,RS,101,2,1,2,419724,26-07-2023,-
Apartamento,COMPRA,780000,   690000,Jardim Botânico,Porto Alegre,RS,80,2,2,2,214523,26-07-2023,-
Apartamento,COMPRA,770000,   731500,Tristeza,Porto Alegre,RS,96,3,2,2,56505,26-07-2023,-
Casa,COMPRA,760000,   690000,Menino Deus,Porto Alegre,RS,275,3,0,2,387232,26-07-2023,-
Apartamento,COMPRA,750000,   645000,Jardim Lindóia,Porto Alegre,RS,70,2,1,3,383589,26-07-2023,-
Casa em Condomínio,COMPRA,750000,   712500,Tristeza,Porto Alegre,RS,129,3,1,3,415725,26-07-2023,-
Casa,COMPRA,750000,   712500,Tristeza,Porto Alegre,RS,266,3,2,4,344238,26-07-2023,-
Apartamento,COMPRA,750000,   712500,Higienópolis,Porto Alegre,RS,126,3,2,3,358267,26-07-2023,-
Cobertura,COMPRA,750000,   649900,Glória,Porto Alegre,RS,105,3,1,2,422822,26-07-2023,-
Casa,COMPRA,750000,   690000,Medianeira,Porto Alegre,RS,260,3,8,1,257331,26-07-2023,-
Apartamento,COMPRA,750000,   691000,Cristo Redentor,Porto Alegre,RS,77,2,2,2,375022,26-07-2023,-
Lote/terreno,COMPRA,750000,   700000,Camaquã,Porto Alegre,RS,440,0,0,0,47822,26-07-2023,-
Apartamento,COMPRA,749000,   699000,Auxiliadora,Porto Alegre,RS,101,3,1,2,362380,26-07-2023,-
Apartamento,COMPRA,745000,   707750,Passo da Areia,PORTO ALEGRE,RS,74,2,2,2,237699,26-07-2023,-
Apartamento,COMPRA,744680,   680851,Petrópolis,Porto Alegre,RS,99,3,1,2,363078,26-07-2023,-
Apartamento,COMPRA,743000,   675000,Petrópolis,Porto Alegre,RS,48,1,1,1,408930,26-07-2023,-
Apartamento,COMPRA,742000,   680000,Jardim Lindóia,Porto Alegre,RS,147,3,2,2,183996,26-07-2023,-
Apartamento,COMPRA,740000,   703000,Higienópolis,Porto Alegre,RS,73,2,2,2,378635,26-07-2023,-
Apartamento,COMPRA,737000,   699900,Higienópolis,Porto Alegre,RS,103,2,1,4,171844,26-07-2023,-
Casa em Condomínio,COMPRA,735000,   680000,Passo das Pedras,Porto Alegre,RS,140,3,2,1,251412,26-07-2023,-
Casa,COMPRA,732000,   640000,Agronomia,Porto Alegre,RS,234,4,2,4,415580,26-07-2023,-
Casa,COMPRA,731000,   639000,Jardim Lindóia,Porto Alegre,RS,202,3,2,1,325266,26-07-2023,-
Apartamento,COMPRA,730000,   639000,Azenha,Porto Alegre,RS,72,3,1,2,424212,26-07-2023,-
Casa em Condomínio,COMPRA,727781,   655000,Tristeza,Porto Alegre,RS,159,3,2,2,53468,26-07-2023,-
Cobertura,COMPRA,724000,   658000,Anchieta,Porto Alegre,RS,214,3,2,5,18213,26-07-2023,-
Apartamento,COMPRA,720000,   684000,Petrópolis,Porto Alegre,RS,83,2,1,1,423651,26-07-2023,-
Apartamento,COMPRA,720000,   680000,Passo da Areia,Porto Alegre,RS,68,2,1,2,413247,26-07-2023,-
Apartamento,COMPRA,718000,   682000,Menino Deus,Porto Alegre,RS,72,2,2,3,398530,26-07-2023,-
Casa,COMPRA,715000,   525000,hipica,Porto Alegre,RS,170,3,2,2,423100,26-07-2023,-
Casa,COMPRA,711000,   675450,Vila Ipiranga,Porto Alegre,RS,211,4,4,1,375804,26-07-2023,-
Cobertura,COMPRA,710000,   670000,Petrópolis,Porto Alegre,RS,180,3,2,2,192320,26-07-2023,-
Casa em Condomínio,COMPRA,705300,   633312,Tristeza,Porto Alegre,RS,110,3,2,2,53473,26-07-2023,-
Apartamento,COMPRA,700000,   665000,Petrópolis,Porto Alegre,RS,105,3,2,2,388293,26-07-2023,-
Apartamento,COMPRA,700000,   665000,Menino Deus,Porto Alegre,RS,127,3,1,2,389151,26-07-2023,-
Casa,COMPRA,700000,   650000,Teresópolis,Porto Alegre,RS,182,3,4,4,388670,26-07-2023,-
Apartamento,COMPRA,700000,   650000,Bela Vista,Porto Alegre,RS,96,2,1,2,380508,26-07-2023,-
Lote/terreno,COMPRA,700000,   600000,Agronomia,Porto Alegre,RS,2500,0,0,0,400802,26-07-2023,-
Casa,COMPRA,700000,   640000,Jardim Itu,Porto Alegre,RS,617,2,0,1,421639,26-07-2023,-
Apartamento Garden,COMPRA,700000,   650000,Petrópolis,Porto Alegre,RS,145,1,1,3,197834,26-07-2023,-
Apartamento,COMPRA,699000,   640000,Petrópolis,Porto Alegre,RS,80,2,1,2,320797,26-07-2023,-
Apartamento,COMPRA,699000,   650000,Cristo Redentor,Porto Alegre,RS,79,2,2,2,313812,26-07-2023,-
Apartamento,COMPRA,695000,   660250,Passo da Areia,Porto Alegre,RS,82,3,3,3,215427,26-07-2023,-
Casa em Condomínio,COMPRA,695000,   599000,Campo Novo,Porto Alegre,RS,126,3,3,2,421823,26-07-2023,-
Cobertura,COMPRA,695000,   660250,Bela Vista,Porto Alegre,RS,156,3,2,4,376962,26-07-2023,-
Apartamento,COMPRA,694200,   659000,Jardim Lindóia,Porto Alegre,RS,83,3,2,2,371949,26-07-2023,-
Casa,COMPRA,692000,   650000,Cristo Redentor,Porto Alegre,RS,167,3,2,3,254627,26-07-2023,-
Casa em Condomínio,COMPRA,691400,   607848,Tristeza,Porto Alegre,RS,110,3,2,2,236198,26-07-2023,-
Apartamento,COMPRA,691000,   594000,Bela Vista,Porto Alegre,RS,56,1,1,2,237444,26-07-2023,-
Apartamento,COMPRA,690000,   608000,Petrópolis,Porto Alegre,RS,63,2,2,2,335213,26-07-2023,-
Apartamento,COMPRA,690000,   655500,Vila Ipiranga,Porto Alegre,RS,95,3,1,2,254645,26-07-2023,-
Casa em Condomínio,COMPRA,690000,   598000,Hípica,Porto Alegre,RS,150,3,2,2,63416,26-07-2023,-
Apartamento,COMPRA,690000,   650000,Cristal,Porto Alegre,RS,43,1,1,2,292807,26-07-2023,-
Apartamento,COMPRA,690000,   650000,Bom Fim,Porto Alegre,RS,91,1,1,2,313313,26-07-2023,-
Apartamento,COMPRA,690000,   655000,Moinhos de Vento,Porto Alegre,RS,41,1,1,1,332509,26-07-2023,-
Cobertura,COMPRA,690000,   650000,Rio Branco,Porto Alegre,RS,134,2,1,2,34270,26-07-2023,-
Apartamento,COMPRA,685000,   580000,Bela Vista,Porto Alegre,RS,56,1,1,2,292207,26-07-2023,-
Casa em Condomínio,COMPRA,680000,   629000,Vila Nova,Porto Alegre,RS,175,3,2,3,119174,26-07-2023,-
Casa,COMPRA,680000,   646000,Espírito Santo,Porto Alegre,RS,166,4,2,4,128888,26-07-2023,-
Apartamento,COMPRA,680000,   598000,Jardim Lindóia,Porto Alegre,RS,129,3,1,2,200005,26-07-2023,-
Apartamento,COMPRA,680000,   635000,Cristo Redentor,Porto Alegre,RS,76,2,2,2,368108,26-07-2023,-
Apartamento,COMPRA,680000,   640000,Floresta,Porto Alegre,RS,147,3,1,1,304693,26-07-2023,-
Apartamento,COMPRA,675000,   619000,Menino Deus,Porto Alegre,RS,152,3,1,2,394277,26-07-2023,-
Apartamento,COMPRA,674900,   574718,Menino Deus,Porto Alegre,RS,72,2,2,3,402088,26-07-2023,-
Sobrado,COMPRA,673000,   639350,Petrópolis,Porto Alegre,RS,171,3,1,0,368272,26-07-2023,-
Casa,COMPRA,672000,   638400,Sarandi,Porto Alegre,RS,97,2,2,1,428994,26-07-2023,-
Apartamento,COMPRA,670000,   636500,Santa Tereza,Porto Alegre,RS,111,3,1,2,330616,26-07-2023,-
Casa,COMPRA,668000,   634600,Cristal,Porto Alegre,RS,210,3,4,2,347444,26-07-2023,28-09-2023
Loft,COMPRA,667000,   580000,Cidade Baixa,Porto Alegre,RS,57,1,1,1,335313,26-07-2023,-
Cobertura,COMPRA,660000,   610000,Santana,Porto Alegre,RS,193,2,2,3,148390,26-07-2023,-
Casa em Condomínio,COMPRA,658127,   572568,Tristeza,Porto Alegre,RS,110,3,2,2,236865,26-07-2023,-
Apartamento,COMPRA,650000,   585000,Passo da Areia,Porto Alegre,RS,65,2,1,2,429671,26-07-2023,-
Apartamento,COMPRA,650000,   595000,Mont Serrat,Porto Alegre,RS,108,3,1,2,206741,26-07-2023,-
Sobrado,COMPRA,650000,   617000,Jardim Planalto,Porto Alegre,RS,125,3,2,3,12778,26-07-2023,-
Apartamento,COMPRA,650000,   617500,Passo da Areia,Porto Alegre,RS,80,3,2,2,359828,26-07-2023,-
Apartamento,COMPRA,650000,   550000,Bom Fim,Porto Alegre,RS,84,2,0,2,413835,26-07-2023,-
Apartamento,COMPRA,650000,   617500,Centro Histórico,Porto Alegre,RS,65,2,1,2,401633,26-07-2023,-
Casa,COMPRA,650000,   550000,Partenon,Porto Alegre,RS,313,2,2,3,373245,26-07-2023,-
Casa em Condomínio,COMPRA,650000,   600000,Espírito Santo,Porto Alegre,RS,193,3,2,2,378819,26-07-2023,-
Casa,COMPRA,650000,   600000,Jardim Floresta,Porto Alegre,RS,390,2,0,2,431112,26-07-2023,-
Apartamento,COMPRA,650000,   600000,São João,Porto Alegre,RS,71,2,1,2,402854,26-07-2023,-
Casa,COMPRA,650000,   617000,Hípica,Porto Alegre,RS,125,3,2,4,388189,26-07-2023,-
Cobertura,COMPRA,650000,   617500,Partenon,Porto Alegre,RS,132,2,1,3,367945,26-07-2023,-
Apartamento,COMPRA,650000,   617500,Praia de Belas,Porto Alegre,RS,120,3,1,1,341721,26-07-2023,-
Casa em Condomínio,COMPRA,649000,   615000,Cristal,Porto Alegre,RS,122,3,2,2,348082,26-07-2023,-
Apartamento Garden,COMPRA,648000,   599999,Santana,Porto Alegre,RS,193,2,1,2,242950,26-07-2023,-
Apartamento,COMPRA,640000,   607900,Cristal,Porto Alegre,RS,44,1,1,2,313068,26-07-2023,-
Casa,COMPRA,640000,   588800,Sarandi,Porto Alegre,RS,210,3,5,3,107395,26-07-2023,-
Cobertura,COMPRA,640000,   608000,Floresta,Porto Alegre,RS,156,2,2,3,121700,26-07-2023,-
Apartamento,COMPRA,639000,   580000,Cristo Redentor,Porto Alegre,RS,81,2,2,2,190249,26-07-2023,-
Apartamento,COMPRA,639000,   607000,Petrópolis,Porto Alegre,RS,48,1,0,1,403344,26-07-2023,-
Apartamento,COMPRA,638900,   606718,Mont Serrat,Porto Alegre,RS,26,1,0,1,401437,26-07-2023,-
Apartamento,COMPRA,638000,   599000,Higienópolis,Porto Alegre,RS,90,3,2,2,292463,26-07-2023,-
Casa,COMPRA,636000,   560000,Rubem Berta,Porto Alegre,RS,180,3,0,1,368021,26-07-2023,-
Apartamento,COMPRA,630000,   550000,São Sebastião,Porto Alegre,RS,61,2,1,2,431521,26-07-2023,-
Casa,COMPRA,630000,   598000,Jardim Lindóia,Porto Alegre,RS,147,3,2,4,403083,26-07-2023,-
Apartamento,COMPRA,630000,   598000,Petrópolis,Porto Alegre,RS,121,3,1,3,413955,26-07-2023,-
Apartamento,COMPRA,625000,   593750,Mont Serrat,Porto Alegre,RS,73,1,1,2,30561,26-07-2023,-
Apartamento,COMPRA,620000,   558000,Petrópolis,Porto Alegre,RS,79,2,1,2,376456,26-07-2023,-
Apartamento,COMPRA,620000,   534000,Passo da Areia,Porto Alegre,RS,74,2,2,2,91596,26-07-2023,-
Apartamento,COMPRA,610000,   579500,Moinhos de Vento,Porto Alegre,RS,112,2,1,1,111360,26-07-2023,-
Apartamento,COMPRA,610000,   579000,Floresta,Porto Alegre,RS,88,3,2,2,188001,26-07-2023,-
Apartamento,COMPRA,605000,   574750,Petrópolis,Porto Alegre,RS,73,2,1,2,374759,26-07-2023,-
Casa,COMPRA,603000,   559000,hipica,Porto Alegre,RS,258,3,2,2,431928,26-07-2023,-
Apartamento,COMPRA,600000,   550000,Vila Ipiranga,Porto Alegre,RS,79,3,1,2,151484,26-07-2023,-
Casa,COMPRA,600000,   500000,Cavalhada,Porto Alegre,RS,127,4,1,2,393200,26-07-2023,-
Cobertura,COMPRA,600000,   520000,Mont Serrat,Porto Alegre,RS,133,2,1,1,391050,26-07-2023,-
Cobertura,COMPRA,600000,   560000,Nonoai,Porto Alegre,RS,136,2,1,2,398586,26-07-2023,-
Casa,COMPRA,600000,   570000,Passo das Pedras,Porto Alegre,RS,162,3,3,3,414594,26-07-2023,-
Apartamento,COMPRA,600000,   520000,Jardim Botânico,Porto Alegre,RS,73,3,1,2,423948,26-07-2023,-
Casa,COMPRA,600000,   450000,Hípica,Porto Alegre,RS,113,3,3,2,358919,26-07-2023,-
Casa,COMPRA,600000,   520000,Hípica,Porto Alegre,RS,98,2,2,3,397607,26-07-2023,-
Apartamento,COMPRA,599000,   539000,Menino Deus,Porto Alegre,RS,119,3,2,1,243593,26-07-2023,-
Sala/Conjunto Comercial,COMPRA,599000,   480000,Centro Histórico,Porto Alegre,RS,95,1,1,2,414064,26-07-2023,-
Apartamento,COMPRA,598000,   568000,Tristeza,Porto Alegre,RS,78,2,2,2,188046,26-07-2023,-
Apartamento,COMPRA,596000,   566000,Tristeza,Porto Alegre,RS,76,3,2,2,381462,26-07-2023,-
Apartamento,COMPRA,595000,   555000,Petrópolis,Porto Alegre,RS,113,3,1,2,377031,26-07-2023,-
Apartamento,COMPRA,595000,   565250,Passo da Areia,Porto Alegre,RS,69,2,2,2,356097,26-07-2023,-
Cobertura,COMPRA,595000,   535500,Cristo Redentor,Porto Alegre,RS,160,3,2,2,224877,26-07-2023,-
Apartamento,COMPRA,590000,   545000,Bom Fim,Porto Alegre,RS,110,3,0,2,417103,26-07-2023,-
Apartamento,COMPRA,590000,   560000,Santana,Porto Alegre,RS,90,2,1,2,130259,26-07-2023,-
Apartamento,COMPRA,590000,   550000,Chácara das Pedras,Porto Alegre,RS,72,3,1,2,354718,26-07-2023,-
Cobertura,COMPRA,590000,   535000,Jardim Planalto,Porto Alegre,RS,133,2,2,2,254258,26-07-2023,-
Casa,COMPRA,590000,   560000,Jardim do Salso,Porto Alegre,RS,150,5,3,2,400952,26-07-2023,-
Apartamento,COMPRA,589000,   520000,Vila Ipiranga,Porto Alegre,RS,90,3,1,2,398809,26-07-2023,-
Casa,COMPRA,589000,   559000,Jardim Itu Sabará,Porto Alegre,RS,190,3,4,3,290510,26-07-2023,-
Apartamento,COMPRA,587000,   556000,Partenon,Porto Alegre,RS,45,1,1,1,422404,26-07-2023,-
Casa,COMPRA,586000,   519000,Guarujá,Porto Alegre,RS,172,3,3,3,289289,26-07-2023,-
Apartamento,COMPRA,585000,   532350,Chácara das Pedras,Porto Alegre,RS,75,2,2,1,422434,26-07-2023,-
Cobertura,COMPRA,585000,   555750,Jardim Botânico,Porto Alegre,RS,113,2,1,1,328984,26-07-2023,-
Casa,COMPRA,585000,   555750,Glória,Porto Alegre,RS,160,3,3,2,134340,26-07-2023,-
Sala/Conjunto Comercial,COMPRA,583000,   512000,Bela Vista,Porto Alegre,RS,37,0,1,0,368786,26-07-2023,-
Apartamento,COMPRA,580000,   551000,Petrópolis,Porto Alegre,RS,80,2,2,3,417770,26-07-2023,-
Casa em Condomínio,COMPRA,580000,   550000,Cavalhada,Porto Alegre,RS,140,2,2,2,360190,26-07-2023,-
Apartamento,COMPRA,580000,   551000,Tristeza,Porto Alegre,RS,103,3,1,3,388357,26-07-2023,-
Apartamento,COMPRA,580000,   530000,Cristo Redentor,Porto Alegre,RS,70,2,2,2,375019,26-07-2023,-
Casa,COMPRA,580000,   550000,Vila Ipiranga,Porto Alegre,RS,270,5,2,2,320606,26-07-2023,-
Casa,COMPRA,580000,   550000,Jardim Itu,Porto Alegre,RS,115,2,2,2,364762,26-07-2023,-
Casa,COMPRA,580000,   550000,Vila Ipiranga,Porto Alegre,RS,270,3,3,1,212317,26-07-2023,-
Apartamento,COMPRA,579000,   549000,Tristeza,Porto Alegre,RS,86,3,2,2,186518,26-07-2023,-
Apartamento,COMPRA,575000,   545900,Floresta,Porto Alegre,RS,68,2,1,2,284009,26-07-2023,-
Cobertura,COMPRA,575000,   546250,Passo da Areia,Porto Alegre,RS,82,2,1,5,361945,26-07-2023,-
Apartamento Garden,COMPRA,574000,   529000,Petrópolis,Porto Alegre,RS,48,1,0,1,326433,26-07-2023,-
Apartamento,COMPRA,570000,   502000,Jardim Planalto,Porto Alegre,RS,97,3,2,2,68105,26-07-2023,-
Loft,COMPRA,570000,   510000,Praia de Belas,Porto Alegre,RS,39,1,1,1,282373,26-07-2023,-
Casa,COMPRA,570000,   541500,Vila São José,Porto Alegre,RS,65,2,4,1,308309,26-07-2023,-
Apartamento,COMPRA,569900,   512798,Intercap,Porto Alegre,RS,39,1,1,1,412116,26-07-2023,-
Casa em Condomínio,COMPRA,569000,   539000,Lomba do Pinheiro,Porto Alegre,RS,100,3,2,2,410204,26-07-2023,-
Apartamento,COMPRA,560000,   532000,Petrópolis,Porto Alegre,RS,45,1,1,1,417310,26-07-2023,-
Casa,COMPRA,560000,   530000,Tristeza,Porto Alegre,RS,255,3,2,3,322775,26-07-2023,-
Casa em Condomínio,COMPRA,560000,   490000,Hípica,Porto Alegre,RS,114,4,2,3,365181,26-07-2023,-
Casa,COMPRA,560000,   532000,Sarandi,Porto Alegre,RS,95,2,6,1,429407,26-07-2023,-
Apartamento,COMPRA,559000,   531000,Petrópolis,Porto Alegre,RS,138,3,1,3,411814,26-07-2023,-
Casa,COMPRA,558000,   530000,Parque Santa Fé,Porto Alegre,RS,197,3,3,2,391664,26-07-2023,-
Apartamento,COMPRA,555000,   527000,Rio Branco,Porto Alegre,RS,80,2,1,1,418440,26-07-2023,-
Apartamento,COMPRA,550000,   522500,Bom Fim,Porto Alegre,RS,96,3,0,2,74149,26-07-2023,-
Apartamento,COMPRA,550000,   495000,Boa Vista,Porto Alegre,RS,73,3,1,3,414612,26-07-2023,-
Casa em Condomínio,COMPRA,550000,   480000,Espírito Santo,Porto Alegre,RS,133,3,2,2,413703,26-07-2023,-
Apartamento,COMPRA,550000,   500500,Auxiliadora,Porto Alegre,RS,105,3,1,2,416143,26-07-2023,-
Casa,COMPRA,550000,   522000,Ipanema,Porto Alegre,RS,164,5,2,4,409297,26-07-2023,-
Apartamento,COMPRA,550000,   522500,Floresta,Porto Alegre,RS,99,2,0,1,412127,26-07-2023,-
Apartamento,COMPRA,550000,   400000,Santo Antônio,Porto Alegre,RS,58,2,1,2,338819,26-07-2023,-
Casa,COMPRA,550000,   499000,Aberta dos Morros,Porto Alegre,RS,131,3,2,2,327335,26-07-2023,-
Casa,COMPRA,550000,   500000,Nonoai,Porto Alegre,RS,150,2,3,1,113249,26-07-2023,-
Apartamento,COMPRA,550000,   522000,Centro Histórico,Porto Alegre,RS,30,1,0,2,404497,26-07-2023,-
Apartamento,COMPRA,550000,   522000,Partenon,Porto Alegre,RS,90,3,1,2,421095,26-07-2023,-
Apartamento,COMPRA,550000,   522500,Praia de Belas,Porto Alegre,RS,38,1,1,1,195393,26-07-2023,-
Casa em Condomínio,COMPRA,549000,   521000,Teresópolis,Porto Alegre,RS,123,3,2,2,93833,26-07-2023,-
Cobertura,COMPRA,548000,   515000,Petrópolis,Porto Alegre,RS,120,1,1,2,36092,26-07-2023,-
Apartamento,COMPRA,546000,   490000,Vila Ipiranga,Porto Alegre,RS,71,2,1,2,371304,26-07-2023,-
Apartamento,COMPRA,540000,   510000,Petrópolis,Porto Alegre,RS,63,2,2,2,352336,26-07-2023,-
Apartamento,COMPRA,540000,   499000,Moinhos de Vento,Porto Alegre,RS,115,3,1,3,400422,26-07-2023,-
Casa em Condomínio,COMPRA,540000,   510000,Ipanema,Porto Alegre,RS,115,2,1,1,412674,26-07-2023,-
Apartamento,COMPRA,540000,   513000,Jardim Lindóia,Porto Alegre,RS,52,2,1,2,383599,26-07-2023,-
Cobertura,COMPRA,539000,   495800,Cristal,Porto Alegre,RS,170,3,1,2,353396,26-07-2023,-
Apartamento,COMPRA,535000,   499999,Jardim Botânico,Porto Alegre,RS,109,2,1,2,378892,26-07-2023,-
Apartamento,COMPRA,535000,   500000,Bom Fim,Porto Alegre,RS,85,2,0,2,416080,26-07-2023,-
Apartamento,COMPRA,533699,   507000,Jardim Botânico,Porto Alegre,RS,75,2,2,2,191282,26-07-2023,-
Casa,COMPRA,532000,   505400,Passo da Areia,Porto Alegre,RS,107,3,3,2,415323,26-07-2023,-
Apartamento,COMPRA,530000,   503500,Bom Fim,Porto Alegre,RS,81,3,0,1,354606,26-07-2023,-
Apartamento,COMPRA,530000,   499000,Jardim Carvalho,Porto Alegre,RS,80,3,2,2,266240,26-07-2023,-
Apartamento,COMPRA,530000,   500000,Petrópolis,Porto Alegre,RS,90,2,1,2,197333,26-07-2023,-
Apartamento,COMPRA,530000,   503000,Boa Vista,Porto Alegre,RS,73,3,1,2,421898,26-07-2023,-
Apartamento,COMPRA,530000,   495000,Santana,Porto Alegre,RS,123,3,0,2,154056,26-07-2023,-
Apartamento,COMPRA,530000,   480000,Petrópolis,Porto Alegre,RS,45,1,1,1,381264,26-07-2023,-
Apartamento,COMPRA,530000,   450000,Rio Branco,Porto Alegre,RS,94,3,0,2,380415,26-07-2023,-
Apartamento,COMPRA,530000,   450000,Moinhos de Vento,Porto Alegre,RS,94,3,0,1,123102,26-07-2023,-
Apartamento,COMPRA,530000,   498000,Jardim Lindóia,Porto Alegre,RS,68,2,1,2,409575,26-07-2023,-
Cobertura,COMPRA,529000,   495000,Auxiliadora,Porto Alegre,RS,159,2,1,4,209589,26-07-2023,-
Apartamento,COMPRA,529000,   499000,Farroupilha,Porto Alegre,RS,30,1,0,1,431729,26-07-2023,-
Apartamento,COMPRA,525000,   498750,Jardim Botânico,Porto Alegre,RS,84,3,1,2,416348,26-07-2023,-
Apartamento,COMPRA,525000,   472500,Boa Vista,Porto Alegre,RS,49,1,2,2,357364,26-07-2023,-
Apartamento,COMPRA,521900,   495700,Petrópolis,Porto Alegre,RS,75,2,2,2,268521,26-07-2023,-
Apartamento,COMPRA,520000,   494000,Passo da Areia,Porto Alegre,RS,68,2,2,2,337992,26-07-2023,-
Apartamento,COMPRA,520000,   480000,Bela Vista,Porto Alegre,RS,79,2,1,1,371517,26-07-2023,-
Apartamento,COMPRA,520000,   479000,Santana,Porto Alegre,RS,49,1,1,2,165639,26-07-2023,-
Apartamento,COMPRA,520000,   494000,Cidade Baixa,Porto Alegre,RS,106,3,1,2,383274,26-07-2023,-
Casa,COMPRA,520000,   494000,Jardim Leopoldina,Porto Alegre,RS,165,3,2,2,169669,26-07-2023,-
Apartamento,COMPRA,519000,   490000,São João,Porto Alegre,RS,114,3,2,2,367780,26-07-2023,-
Apartamento,COMPRA,515000,   463500,Boa Vista,Porto Alegre,RS,52,1,1,2,357258,26-07-2023,-
Cobertura,COMPRA,510000,   460000,Menino Deus,Porto Alegre,RS,135,2,1,1,422370,26-07-2023,-
Apartamento,COMPRA,510000,   484000,Cristo Redentor,Porto Alegre,RS,70,2,2,2,368594,26-07-2023,-
Apartamento,COMPRA,510000,   484000,Cristo Redentor,Porto Alegre,RS,70,2,2,2,368977,26-07-2023,-
Casa,COMPRA,510000,   484500,Sarandi,Porto Alegre,RS,105,2,5,1,335279,26-07-2023,-
Lote/terreno,COMPRA,509000,   480000,Vila Nova,Porto Alegre,RS,509,0,0,0,400108,26-07-2023,-
Cobertura,COMPRA,509000,   483550,Santana,Porto Alegre,RS,126,2,2,3,332187,26-07-2023,-
Apartamento,COMPRA,505000,   479750,Jardim Botânico,Porto Alegre,RS,88,3,2,2,344178,26-07-2023,-
Apartamento,COMPRA,500000,   475000,Teresópolis,Porto Alegre,RS,62,2,2,2,413095,26-07-2023,-
Apartamento,COMPRA,500000,   475000,Petrópolis,Porto Alegre,RS,83,1,0,1,413941,26-07-2023,-
Apartamento,COMPRA,500000,   400000,São João,Porto Alegre,RS,111,3,2,1,333225,26-07-2023,-
Apartamento,COMPRA,500000,   450000,Boa Vista,Porto Alegre,RS,49,1,1,2,357363,26-07-2023,-
Apartamento,COMPRA,499000,   474050,Centro Histórico,Porto Alegre,RS,59,2,1,1,364379,26-07-2023,-
Casa,COMPRA,499000,   474050,Partenon,Porto Alegre,RS,161,3,2,5,51048,26-07-2023,-
Apartamento,COMPRA,499000,   474050,Boa Vista,Porto Alegre,RS,53,1,1,2,357118,26-07-2023,-
Apartamento,COMPRA,498000,   473000,Bela Vista,Porto Alegre,RS,66,2,1,1,269684,26-07-2023,-
Apartamento,COMPRA,498000,   468000,Centro Histórico,Porto Alegre,RS,48,1,1,2,141240,26-07-2023,-
Apartamento,COMPRA,497000,   472000,Jardim Botânico,Porto Alegre,RS,88,3,1,2,57514,26-07-2023,-
Cobertura,COMPRA,495000,   420000,Higienópolis,Porto Alegre,RS,76,1,1,1,390623,26-07-2023,-
Apartamento,COMPRA,495000,   470000,Bela Vista,Porto Alegre,RS,77,2,1,2,390888,26-07-2023,-
Lote/terreno,COMPRA,495000,   455400,Menino Deus,Porto Alegre,RS,120,0,0,0,378209,26-07-2023,-
Casa,COMPRA,494000,   449000,Jardim Itu Sabará,Porto Alegre,RS,128,2,2,2,242620,26-07-2023,-
Apartamento,COMPRA,490000,   465500,Petrópolis,Porto Alegre,RS,72,2,1,2,157271,26-07-2023,-
Apartamento,COMPRA,490000,   441000,Bom Fim,Porto Alegre,RS,74,2,2,1,419523,26-07-2023,-
Apartamento,COMPRA,490000,   439000,São João,Porto Alegre,RS,95,3,1,3,423660,26-07-2023,-
