TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,PRONTO_PARA_MORAR,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS
SALA/CONJUNTO COMERCIAL,ALUGAR,28900,2300,RUA,PROFESSOR IVO CORSEUIL,PETROPOLIS,PORTO ALEGRE,RS,60.0,0,1,0,423639,0.0,0,2023-08-05,-,-30.0431602,-51.1789608,,,,,
PAVILHAO,ALUGAR,44500,4100,RUA,ERNESTO ALVES,FLORESTA,PORTO ALEGRE,RS,182.0,0,0,0,423714,0.0,0,2023-08-05,-,-30.0249092,-51.2148344,,,,,
CASA COMERCIAL,ALUGAR,179220,16000,RUA,GONCALO DE CARVALHO,FLORESTA,PORTO ALEGRE,RS,400.0,0,0,1,423740,0.0,0,2023-08-05,-,-30.0254931,-51.0729693,,,,,
LOJA,ALUGAR,62000,6000,RUA,TOBIAS DA SILVA,MOINHOS DE VENTO,PORTO ALEGRE,RS,130.0,0,0,0,423784,0.0,0,2023-08-05,-,-30.0226445,-51.1998317,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,12510,700,LARGO,VISCONDE DO CAIRU,CENTRO HISTORICO,PORTO ALEGRE,RS,51.0,0,0,0,422525,0.0,0,2023-08-05,-,-30.0266608,-51.2267954,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22840,1700,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,35.0,0,1,1,422538,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,28280,2200,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,35.0,0,1,1,422554,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,8980,800,RUA,JOAO GUIMARAES,SANTA CECILIA,PORTO ALEGRE,RS,31.0,0,0,3,422561,0.0,0,2023-08-05,-,-30.0409286,-51.2009582,,,,,
CASA COMERCIAL,ALUGAR,64170,6000,RUA,CARLOS VON KOSERITZ,SAO JOAO,PORTO ALEGRE,RS,261.0,0,0,1,422617,0.0,0,2023-08-05,-,-30.0162502,-51.1877327,,,,,
ANDAR,ALUGAR,26500,2400,RUA,ITAPEMA,VILA JARDIM,PORTO ALEGRE,RS,180.0,0,0,0,422665,0.0,0,2023-08-05,-,-30.031425,-51.1521635,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,19580,1393,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,56.0,0,0,0,429037,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
CASA COMERCIAL,ALUGAR,56250,5000,RUA,GIORDANO BRUNO,RIO BRANCO,PORTO ALEGRE,RS,270.0,4,0,2,429250,0.0,0,2023-08-05,-,-30.035129,-51.2065246,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11210,650,AVENIDA,PLINIO BRASIL MILANO,HIGIENOPOLIS,PORTO ALEGRE,RS,27.0,0,0,0,419324,0.0,0,2023-08-05,-,-30.0127549,-51.1716265,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22650,1600,RUA,24 DE OUTUBRO,AUXILIADORA,PORTO ALEGRE,RS,36.0,0,1,0,419326,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,36800,2700,RUA,ANTONIO CARLOS BERTA,JARDIM EUROPA,PORTO ALEGRE,RS,44.0,0,1,1,419336,0.0,0,2023-08-05,-,-30.0254194,-51.1612614,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22180,1400,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,38.0,0,0,0,419495,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,15730,1000,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,48.0,0,0,0,419614,0.0,0,2023-08-05,-,-30.0306284,-51.2287098,,,,,
LOJA,ALUGAR,27450,2000,RUA,MOSTARDEIRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,26.0,0,0,0,419624,0.0,0,2023-08-05,-,-30.0830345,-51.0500728,,,,,
PAVILHAO,ALUGAR,86070,7500,AVENIDA,CEARA,SAO JOAO,PORTO ALEGRE,RS,630.0,0,0,0,419993,0.0,0,2023-08-05,-,-30.0002978,-51.1911983,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21950,1500,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,147.0,0,1,1,420992,0.0,0,2023-08-05,-,-30.0463876,-51.2049524,,,,,
LOJA,ALUGAR,23530,2070,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,22.0,0,0,0,421027,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,30760,2139,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,96.0,0,0,0,418149,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21300,1600,AVENIDA,BENJAMIN CONSTANT,SAO JOAO,PORTO ALEGRE,RS,75.0,0,0,0,418300,0.0,0,2023-08-05,-,-30.0139662,-51.1952202,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,77190,4500,AVENIDA,JULIO DE CASTILHOS,CENTRO HISTORICO,PORTO ALEGRE,RS,200.0,0,0,0,418461,0.0,0,2023-08-05,-,-30.2372192,-50.236148,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21400,1500,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,34.0,0,0,0,418651,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
LOJA,ALUGAR,40370,1850,RUA,ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,26.0,0,0,0,421031,0.0,0,2023-08-05,-,-29.7378077,-51.148244,,,,,
LOJA,ALUGAR,42010,1850,RUA,ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,31.0,0,0,0,421034,0.0,0,2023-08-05,-,-29.7378077,-51.148244,,,,,
CASA COMERCIAL,ALUGAR,58100,5500,AVENIDA,SERTORIO,SARANDI,PORTO ALEGRE,RS,160.0,0,0,1,421036,0.0,0,2023-08-05,-,-30.0016389,-51.1288583,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,6870,380,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,15.0,0,0,1,421358,0.0,0,2023-08-05,-,-30.0310212,-51.2247936,,,,,
LOJA,ALUGAR,23010,2200,RUA,PASTEUR,IPANEMA,PORTO ALEGRE,RS,97.0,0,0,0,421407,0.0,0,2023-08-05,-,-30.1407737,-51.22475,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,10920,890,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,29.0,0,0,0,421409,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16530,1000,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,33.0,0,0,0,421866,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,35150,2500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,108.0,0,0,2,418981,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,38580,2900,AVENIDA,CRISTOVAO COLOMBO,HIGIENOPOLIS,PORTO ALEGRE,RS,45.0,0,1,1,419102,0.0,0,2023-08-05,-,-30.0220731,-51.2085441,,,,,
CASA COMERCIAL,ALUGAR,32860,2900,RUA,COMENDADOR CORUJA,FLORESTA,PORTO ALEGRE,RS,147.0,0,0,1,419275,0.0,0,2023-08-05,-,-30.0232799,-51.2146342,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,17400,900,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,39.0,0,0,1,419314,0.0,0,2023-08-05,-,-30.0220731,-51.2085441,,,,,
LOJA,ALUGAR,64260,6000,AVENIDA,SERTORIO,SARANDI,PORTO ALEGRE,RS,112.0,0,0,0,416268,0.0,0,2023-08-05,-,-30.0016389,-51.1288583,,,,,
LOJA,ALUGAR,64260,6000,AVENIDA,SERTORIO,SARANDI,PORTO ALEGRE,RS,112.0,0,0,0,416270,0.0,0,2023-08-05,-,-30.0016389,-51.1288583,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18760,1493,AVENIDA,ASSIS BRASIL,JARDIM LINDOIA,PORTO ALEGRE,RS,25.0,0,0,0,414497,0.0,0,2023-08-05,-,-29.9799682,-51.1144159,,,,,
LOJA,ALUGAR,15790,1200,AVENIDA,JOAO WALLIG,PASSO DA AREIA,PORTO ALEGRE,RS,45.0,0,0,0,414580,0.0,0,2023-08-05,-,-30.01344,-51.1649076,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,34610,2500,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,36.0,0,1,0,414668,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21640,1435,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414681,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21640,1435,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414682,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,63520,5623,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414688,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21500,1420,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414693,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21500,1420,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414696,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,23140,1585,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34.0,0,0,0,414701,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22280,1499,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414708,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22980,1569,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34.0,0,0,0,414710,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22980,1569,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34.0,0,0,0,414712,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21070,1378,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414715,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21070,1378,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,414752,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,22660,1537,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,34.0,0,0,0,414756,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
LOJA,ALUGAR,111600,10431,AVENIDA,TERESOPOLIS,TERESOPOLIS,PORTO ALEGRE,RS,319.0,0,0,0,414764,0.0,0,2023-08-05,-,-30.0823909,-51.2133095,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,34160,2200,RUA,VICENTE DA FONTOURA,SANTA CECILIA,PORTO ALEGRE,RS,125.0,0,0,0,415340,0.0,0,2023-08-05,-,-30.0363907,-51.1957673,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21820,1300,RUA,VICENTE DA FONTOURA,SANTA CECILIA,PORTO ALEGRE,RS,64.0,0,0,0,415358,0.0,0,2023-08-05,-,-30.0363907,-51.1957673,,,,,
LOJA,ALUGAR,50720,3263,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,64.0,0,0,0,415537,0.0,0,2023-08-05,-,-30.0771014,-51.2446466,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,9140,634,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,25.0,0,0,0,415578,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16780,1000,RUA,RAMIRO BARCELOS,BOM FIM,PORTO ALEGRE,RS,28.0,0,1,0,415697,0.0,0,2023-08-05,-,-30.0287082,-51.2085122,,,,,
LOJA,ALUGAR,135850,12500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,75.0,0,0,1,417866,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
LOJA,ALUGAR,134720,12500,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,79.0,0,0,1,417885,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,11280,718,RUA,"DOS ANDRADAS, 1560",CENTRO HISTORICO,PORTO ALEGRE,RS,27.0,0,0,0,417893,0.0,0,2023-08-05,-,-30.02954125,-51.22607227664513,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13470,687,RUA,"DOS ANDRADAS, 1560",CENTRO HISTORICO,PORTO ALEGRE,RS,46.0,0,0,0,417897,0.0,0,2023-08-05,-,-30.02954125,-51.22607227664513,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,10610,495,RUA,"DOS ANDRADAS, 1560",CENTRO HISTORICO,PORTO ALEGRE,RS,33.0,0,0,0,417901,0.0,0,2023-08-05,-,-30.02954125,-51.22607227664513,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32.0,0,0,0,417923,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32.0,0,0,0,417971,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32.0,0,0,0,417972,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32.0,0,0,0,417973,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32.0,0,0,0,417975,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20000,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,32.0,0,0,0,417976,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18200,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28.0,0,0,0,417977,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18200,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28.0,0,0,0,417978,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18200,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28.0,0,0,0,417979,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13030,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20.0,0,0,0,417980,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13030,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20.0,0,0,0,417981,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13030,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20.0,0,0,0,417982,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13030,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20.0,0,0,0,417983,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13030,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20.0,0,0,0,417984,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,13030,900,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,20.0,0,0,0,417985,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18200,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28.0,0,0,0,417986,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18200,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28.0,0,0,0,417987,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18200,1300,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,28.0,0,0,0,417988,0.0,0,2023-08-05,-,-29.6526379,-50.5738717,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,19960,1100,RUA,CELESTE GOBBATO,PRAIA DE BELAS,PORTO ALEGRE,RS,43.0,0,0,1,417043,0.0,0,2023-08-05,-,-30.044511,-51.2299007,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,19160,1200,PRACA,ALBERTO RAMOS,HIGIENOPOLIS,PORTO ALEGRE,RS,36.0,0,1,0,417050,0.0,0,2023-08-05,-,-30.021126799999998,-51.18272093998925,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,26220,1750,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,71.0,0,0,0,417051,0.0,0,2023-08-05,-,-30.0293303,-51.2148669,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,20010,950,PRACA,QUINZE DE NOVEMBRO,CENTRO HISTORICO,PORTO ALEGRE,RS,74.0,0,0,0,417058,0.0,0,2023-08-05,-,-30.028453550000002,-51.22724002054571,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,137090,9109,RUA,URUGUAI,CENTRO HISTORICO,PORTO ALEGRE,RS,607.0,0,0,0,417259,0.0,0,2023-08-05,-,-30.0057244,-51.0356834,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,115610,9481,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,790.0,0,0,0,417265,0.0,0,2023-08-05,-,-30.0614614,-51.1025552,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,86350,4609,RUA,GENERAL CAMARA,CENTRO HISTORICO,PORTO ALEGRE,RS,381.0,0,0,0,417269,0.0,0,2023-08-05,-,-30.0614614,-51.1025552,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16070,1100,AVENIDA,BAGE,PETROPOLIS,PORTO ALEGRE,RS,43.0,0,0,0,417412,0.0,0,2023-08-05,-,-30.0369853,-51.1796413,,,,,
LOTE/TERRENO,ALUGAR,60010,6000,RUA,FREDERICO MENTZ,NAVEGANTES,PORTO ALEGRE,RS,1378.0,0,0,0,417633,0.0,0,2023-08-05,-,-29.995125,-51.2019089,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21520,1200,RUA,FELIPE CAMARAO,BOM FIM,PORTO ALEGRE,RS,45.0,0,0,1,424041,0.0,0,2023-08-05,-,-30.0297677,-51.2098033,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,24310,1800,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,25.0,0,1,1,424056,0.0,0,2023-08-05,-,-30.1005917,-51.2488704,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,48860,4000,RUA,DOUTOR VALE,MOINHOS DE VENTO,PORTO ALEGRE,RS,50.0,0,1,0,402012,0.0,0,2023-08-05,-,-30.025421,-51.2070136,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,19400,1100,RUA,FELICISSIMO DE AZEVEDO,SAO JOAO,PORTO ALEGRE,RS,35.0,0,0,0,402162,0.0,0,2023-08-05,-,-30.0174708,-51.1886484,,,,,
LOJA,ALUGAR,27100,1950,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,73.0,0,0,0,402273,0.0,0,2023-08-05,-,-30.0946738,-51.2445793,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,16520,1100,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,26.0,0,1,0,402367,0.0,0,2023-08-05,-,-30.0602814,-51.2241287,,,,,
CASA COMERCIAL,ALUGAR,69610,6000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,250.0,0,0,2,402616,0.0,0,2023-08-05,-,-30.0399646,-51.1714215,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,28000,1800,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,41.0,0,0,0,410378,0.0,0,2023-08-05,-,-30.048605,-51.2056502,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,40360,3000,AVENIDA,DIARIO DE NOTICIAS,CRISTAL,PORTO ALEGRE,RS,40.0,0,1,1,410721,0.0,0,2023-08-05,-,-30.0875211,-51.2479632,,,,,
PAVILHAO,ALUGAR,41450,3250,RUA,SERGIO JUNGBLUT DIETERICH,SARANDI,PORTO ALEGRE,RS,195.0,0,0,0,410872,0.0,0,2023-08-05,-,-29.9877528,-51.1432492,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,133590,12460,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,183.0,0,0,0,411008,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,61820,5293,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,84.0,0,0,0,411017,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,61760,5672,AVENIDA,SOLEDADE,PETROPOLIS,PORTO ALEGRE,RS,83.0,0,0,0,411024,0.0,0,2023-08-05,-,-30.0369183,-51.1819551,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21570,1600,RUA,DONA LAURA,RIO BRANCO,PORTO ALEGRE,RS,31.0,0,0,0,411064,0.0,0,2023-08-05,-,-30.0292454,-51.1953876,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,21690,1000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,31.0,0,0,0,411082,0.0,0,2023-08-05,-,-30.0296388,-51.2232103,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,42500,3500,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,35.0,0,1,0,403475,0.0,0,2023-08-05,-,-30.0771014,-51.2446466,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,42500,3500,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,35.0,0,1,0,403503,0.0,0,2023-08-05,-,-30.0771014,-51.2446466,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,23900,1500,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,59.0,0,1,0,403531,0.0,0,2023-08-05,-,-30.0373718,-51.1744218,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,29030,2500,RUA,VINTE E QUATRO DE OUTUBRO,MOINHOS DE VENTO,PORTO ALEGRE,RS,42.0,0,0,0,403955,0.0,0,2023-08-05,-,-30.0279761,-51.2058778,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14720,1000,RUA,JARI,PASSO DA AREIA,PORTO ALEGRE,RS,36.0,0,0,0,408553,0.0,0,2023-08-05,-,-30.0155985,-51.1678307,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,18100,1000,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,37.0,0,1,1,413109,0.0,1,2023-08-05,-,-30.0399646,-51.1714215,,,,,
LOTE/TERRENO,ALUGAR,47720,3500,RUA,GENERAL SALUSTIANO,CENTRO HISTORICO,PORTO ALEGRE,RS,450.0,0,0,0,413299,0.0,0,2023-08-05,-,-30.0353744,-51.2401795,,,,,
SALA/CONJUNTO COMERCIAL,ALUGAR,14950,1300,RUA,ERNESTO DA FONTOURA,SAO GERALDO,PORTO ALEGRE,RS,43.0,0,0,0,413406,0.0,0,2023-08-05,-,-30.0715264,-51.0254108,,,,,
CASA COMERCIAL,ALUGAR,191550,17000,RUA,BARAO DO SANTO ANGELO 178,MOINHOS DE VENTO,PORTO ALEGRE,RS,250.0,0,0,1,413550,0.0,0,2023-08-05,-,-,-,,,,,
CASA COMERCIAL,ALUGAR,137660,12700,RUA,BARAO DO SANTO ANGELO,MOINHOS DE VENTO,PORTO ALEGRE,RS,182.0,0,0,1,413558,0.0,0,2023-08-05,-,-,-,,,,,
CASA COMERCIAL,ALUGAR,54750,5000,RUA,CORONEL APARICIO BORGES,GLORIA,PORTO ALEGRE,RS,273.0,0,0,1,413562,0.0,0,2023-08-05,-,-30.0763012,-51.2058639,,,,,
