TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,ALTO_PADRAO,AVALIA_IMOVEL_NO_NEGOCIO,MOBILIADO,PRONTO_PARA_MORAR,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
SALA/CONJUNTO COMERCIAL,COMPRA,480000,480000,AVENIDA,INACIO VASCONCELOS,HIGIENOPOLIS,PORTO ALEGRE,RS,34.0,0,1,0,279796,0.0,0,0,0,2023-08-05,-,-30.0220604,-51.1821198
SALA/CONJUNTO COMERCIAL,COMPRA,130000,130000,RUA,DOUTOR FLORES,CENTRO HISTORICO,PORTO ALEGRE,RS,24.0,0,0,0,279951,0.0,0,0,0,2023-08-05,-,-30.0310212,-51.2247936
SALA/CONJUNTO COMERCIAL,COMPRA,900000,900000,AVENIDA,SENADOR TARSO DUTRA,PETROPOLIS,PORTO ALEGRE,RS,70.0,0,2,0,279954,0.0,0,0,0,2023-08-05,-,-30.0395284,-51.1736994
SALA/CONJUNTO COMERCIAL,COMPRA,210000,210000,AVENIDA,ELIAS CIRNE LIMA,PARTENON,PORTO ALEGRE,RS,28.0,0,0,0,302017,0.0,0,0,0,2023-08-05,-,-30.06291,-51.1590868
SALA/CONJUNTO COMERCIAL,COMPRA,110000,110000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,23.0,0,0,0,302112,0.0,0,0,0,2023-08-05,-,-30.0296388,-51.2232103
DEPOSITO/ARMAZEM/PAVILHAO,COMPRA,2750000,2750000,RUA,SANTA RITA,FLORESTA,PORTO ALEGRE,RS,1121.0,0,4,0,292783,0.0,0,0,0,2023-08-05,-,-29.72025,-51.1753786
PREDIO,COMPRA,2540000,2540000,RUA,SANTA RITA,FLORESTA,PORTO ALEGRE,RS,1112.0,0,0,2,292964,0.0,0,0,0,2023-08-05,-,-29.72025,-51.1753786
SALA/CONJUNTO COMERCIAL,COMPRA,90000,90000,RUA,GENERAL ANDRADE NEVES,CENTRO HISTORICO,PORTO ALEGRE,RS,34.0,0,0,0,293084,0.0,0,0,0,2023-08-05,-,-30.0306284,-51.2287098
SALA/CONJUNTO COMERCIAL,COMPRA,369000,369000,AVENIDA,"ASSIS BRASIL, 3940",SAO SEBASTIAO,PORTO ALEGRE,RS,26.0,0,0,0,285030,0.0,0,0,0,2023-08-05,-,-29.9816979,-51.1150691
SALA/CONJUNTO COMERCIAL,COMPRA,499000,499000,RUA,FELIX DA CUNHA,MOINHOS DE VENTO,PORTO ALEGRE,RS,87.0,0,1,0,285098,0.0,0,0,0,2023-08-05,-,-30.0181669,-51.2023045
SALA/CONJUNTO COMERCIAL,COMPRA,349000,349000,RUA,FELIX DA CUNHA,MOINHOS DE VENTO,PORTO ALEGRE,RS,54.0,0,1,0,285111,0.0,0,0,0,2023-08-05,-,-30.0181669,-51.2023045
SALA/CONJUNTO COMERCIAL,COMPRA,247000,247000,RUA,RAMIRO BARCELOS,BOM FIM,PORTO ALEGRE,RS,31.0,0,0,0,285403,0.0,0,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,COMPRA,1998000,1998000,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,135.0,0,2,0,285445,0.0,0,0,1,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,4958000,4958000,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,335.0,0,8,0,285447,0.0,0,0,1,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,1998000,1998000,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,135.0,0,2,0,285449,0.0,0,0,1,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,4958000,4958000,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,335.0,0,8,0,285450,0.0,0,0,1,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,1998000,1998000,AVENIDA,CARLOS GOMES,AUXILIADORA,PORTO ALEGRE,RS,135.0,0,2,0,285451,0.0,0,0,1,2023-08-05,-,-30.0373718,-51.1744218
SALA/CONJUNTO COMERCIAL,COMPRA,110000,110000,AVENIDA,OTAVIO ROCHA,CENTRO HISTORICO,PORTO ALEGRE,RS,48.0,0,0,0,283853,0.0,0,0,0,2023-08-05,-,-30.028205,-51.2237342
SALA/CONJUNTO COMERCIAL,COMPRA,272000,272000,TRAVESSA,ITAPERUNA,TRISTEZA,PORTO ALEGRE,RS,32.0,0,0,0,286288,0.0,0,0,0,2023-08-05,-,-30.1031717,-51.250308
LOJA,COMPRA,750000,750000,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,127.0,0,0,0,286303,0.0,0,0,0,2023-08-05,-,-30.0396519,-51.2250277
SALA/CONJUNTO COMERCIAL,COMPRA,135000,135000,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,28.0,0,0,0,286341,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,685785,685785,RUA,RAMIRO BARCELOS,MOINHOS DE VENTO,PORTO ALEGRE,RS,52.0,0,1,0,286537,0.0,0,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,COMPRA,560000,560000,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,52.0,0,1,0,286648,0.0,0,0,1,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,COMPRA,100000,100000,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,44.0,0,0,0,284693,0.0,0,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,COMPRA,160000,160000,RUA,URUGUAI,CENTRO HISTORICO,PORTO ALEGRE,RS,25.0,0,0,0,284771,0.0,0,0,0,2023-08-05,-,-30.0057244,-51.0356834
SALA/CONJUNTO COMERCIAL,COMPRA,150000,150000,AVENIDA,ASSIS BRASIL,PASSO DA AREIA,PORTO ALEGRE,RS,65.0,0,0,2,286691,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,COMPRA,265000,265000,AVENIDA,IPIRANGA,JARDIM BOTANICO,PORTO ALEGRE,RS,35.0,0,1,0,286826,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,150000,150000,AVENIDA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,103.0,0,0,0,285914,0.0,0,0,0,2023-08-05,-,-29.995022,-51.1885443
PREDIO,COMPRA,2650000,2650000,AVENIDA,ASSIS BRASIL,VILA IPIRANGA,PORTO ALEGRE,RS,340.0,0,5,0,285928,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,COMPRA,301410,301410,RUA,PEREIRA FRANCO,SAO JOAO,PORTO ALEGRE,RS,32.0,0,1,0,286087,0.0,0,0,1,2023-08-05,-,-30.0067275,-51.1916816
SALA/CONJUNTO COMERCIAL,COMPRA,300379,300379,RUA,PEREIRA FRANCO,SAO JOAO,PORTO ALEGRE,RS,32.0,0,1,0,286092,0.0,0,0,1,2023-08-05,-,-30.0067275,-51.1916816
SALA/CONJUNTO COMERCIAL,COMPRA,827893,827893,RUA,PEREIRA FRANCO,SAO JOAO,PORTO ALEGRE,RS,68.0,0,2,0,286093,0.0,0,0,1,2023-08-05,-,-30.0067275,-51.1916816
LOJA,COMPRA,120000,120000,RUA,JARI,PASSO DA AREIA,PORTO ALEGRE,RS,16.0,0,0,0,286102,0.0,0,0,0,2023-08-05,-,-30.0155985,-51.1678307
SALA/CONJUNTO COMERCIAL,COMPRA,390000,390000,RUA,GENERAL LIMA E SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,37.0,0,1,0,286185,0.0,0,0,1,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,390000,390000,RUA,GENERAL LIMA E SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,37.0,0,1,0,286187,0.0,0,0,1,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,115000,115000,AVENIDA,ENGENHEIRO LUDOLFO BOEHL,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,0,0,285502,0.0,0,0,0,2023-08-05,-,-30.084602,-51.2041701
LOTE/TERRENO,COMPRA,400000,400000,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,120.0,0,0,0,285690,0.0,0,0,0,2023-08-05,-,-30.1102017,-51.2549331
SALA/CONJUNTO COMERCIAL,COMPRA,700000,700000,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,38.0,0,0,0,285750,0.0,0,0,0,2023-08-05,-,-30.0771014,-51.2446466
SALA/CONJUNTO COMERCIAL,COMPRA,55000,55000,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,22.0,0,0,0,285841,0.0,0,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,COMPRA,259000,259000,RUA,COMENDADOR RHEINGANTZ,AUXILIADORA,PORTO ALEGRE,RS,32.0,0,1,0,291051,0.0,0,0,1,2023-08-05,-,-30.0238169,-51.1865
PREDIO,COMPRA,3000000,3000000,RUA,CORONEL NEVES,MEDIANEIRA,PORTO ALEGRE,RS,532.0,0,8,0,291160,0.0,0,0,0,2023-08-05,-,-30.0659753,-51.210557
PAVILHAO,COMPRA,2450000,2450000,RUA,DAS CAMELIAS,BOM JESUS,PORTO ALEGRE,RS,1000.0,0,0,0,291224,0.0,0,0,0,2023-08-05,-,-29.5022072,-50.7819978
PAVILHAO,COMPRA,2000000,2000000,RUA,DAS CAMELIAS,BOM JESUS,PORTO ALEGRE,RS,1000.0,0,0,0,291235,0.0,0,0,0,2023-08-05,-,-29.5022072,-50.7819978
SALA/CONJUNTO COMERCIAL,COMPRA,106000,106000,RUA,BEZERRA DE MENEZES,PASSO DA AREIA,PORTO ALEGRE,RS,88.0,0,0,0,291238,0.0,0,0,0,2023-08-05,-,-30.0158808,-51.1694467
PAVILHAO,COMPRA,1200000,1200000,RUA,DAS CAMELIAS,BOM JESUS,PORTO ALEGRE,RS,1000.0,0,0,0,291248,0.0,0,0,0,2023-08-05,-,-29.5022072,-50.7819978
SALA/CONJUNTO COMERCIAL,COMPRA,180000,180000,AVENIDA,PALMEIRA,PETROPOLIS,PORTO ALEGRE,RS,34.0,0,0,0,288212,0.0,0,0,0,2023-08-05,-,-30.0377945,-51.1801652
SALA/CONJUNTO COMERCIAL,COMPRA,280000,280000,RUA,GERMANO PETERSEN JUNIOR,HIGIENOPOLIS,PORTO ALEGRE,RS,44.0,0,1,0,288405,0.0,0,0,0,2023-08-05,-,-30.0222704,-51.1899675
SALA/CONJUNTO COMERCIAL,COMPRA,143000,143000,AVENIDA,TAQUARA,PETROPOLIS,PORTO ALEGRE,RS,34.0,0,0,0,288521,0.0,0,0,0,2023-08-05,-,-29.6282086,-50.8282846
SALA/CONJUNTO COMERCIAL,COMPRA,650000,650000,RUA,PADRE CHAGAS,MOINHOS DE VENTO,PORTO ALEGRE,RS,52.0,0,1,0,289946,0.0,0,0,0,2023-08-05,-,-29.6873852,-51.135434
PREDIO,COMPRA,4800000,4800000,AVENIDA,JOAO PESSOA,CIDADE BAIXA,PORTO ALEGRE,RS,1600.0,0,15,0,290031,0.0,0,0,0,2023-08-05,-,-30.0470064,-51.211756
SALA/CONJUNTO COMERCIAL,COMPRA,97000,97000,AVENIDA,ASSIS BRASIL,SARANDI,PORTO ALEGRE,RS,43.0,0,0,0,290268,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,COMPRA,120000,120000,AVENIDA,ERICO VERISSIMO,MENINO DEUS,PORTO ALEGRE,RS,25.0,0,0,0,289649,0.0,0,0,0,2023-08-05,-,-30.0444453,-51.2203463
SALA/CONJUNTO COMERCIAL,COMPRA,574900,574900,AVENIDA,WENCESLAU ESCOBAR,TRISTEZA,PORTO ALEGRE,RS,41.0,0,1,0,289682,0.0,0,0,0,2023-08-05,-,-30.1005917,-51.2488704
SALA/CONJUNTO COMERCIAL,COMPRA,440000,440000,AVENIDA,IPIRANGA,PRAIA DE BELAS,PORTO ALEGRE,RS,45.0,0,1,0,289762,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
SALA/CONJUNTO COMERCIAL,COMPRA,101000,101000,RUA,SAO BENEDITO,PETROPOLIS,PORTO ALEGRE,RS,37.0,0,0,0,288920,0.0,0,0,0,2023-08-05,-,-30.0433745,-51.1659253
SALA/CONJUNTO COMERCIAL,COMPRA,95000,95000,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,39.0,0,0,0,289198,0.0,0,0,0,2023-08-05,-,-30.0305905,-51.2268791
SALA/CONJUNTO COMERCIAL,COMPRA,95000,95000,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,39.0,0,0,0,289199,0.0,0,0,0,2023-08-05,-,-30.0305905,-51.2268791
SALA/CONJUNTO COMERCIAL,COMPRA,185000,185000,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,78.0,0,0,0,289200,0.0,0,0,0,2023-08-05,-,-30.0305905,-51.2268791
SALA/CONJUNTO COMERCIAL,COMPRA,232000,232000,RUA,DOUTORA RITA LOBATO,PRAIA DE BELAS,PORTO ALEGRE,RS,42.0,0,0,0,287799,0.0,0,0,0,2023-08-05,-,-30.0454551,-51.2285595
SALA/CONJUNTO COMERCIAL,COMPRA,530000,530000,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,27.0,0,1,0,287942,0.0,0,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,COMPRA,249000,249000,RUA,CASTRO ALVES,BOM FIM,PORTO ALEGRE,RS,35.0,0,0,0,288066,0.0,0,1,0,2023-08-05,-,-30.0310452,-51.2041981
SALA/CONJUNTO COMERCIAL,COMPRA,610980,610980,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,89.0,0,1,0,288100,0.0,0,0,1,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,376380,376380,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,0,1,0,288103,0.0,0,0,1,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,376380,376380,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,0,1,0,288104,0.0,0,0,1,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,376380,376380,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,0,1,0,288106,0.0,0,0,1,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,559980,559980,RUA,GENERAL LIMA E SILVA,CENTRO HISTORICO,PORTO ALEGRE,RS,53.0,0,1,0,288110,0.0,0,0,1,2023-08-05,-,-30.0402042,-51.2190355
SALA/CONJUNTO COMERCIAL,COMPRA,140000,140000,RUA,PROFESSOR ANNES DIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,30.0,0,0,0,290964,0.0,0,0,0,2023-08-05,-,-30.0313728,-51.2235576
CASA COMERCIAL,COMPRA,415000,415000,RUA,VISCONDE DO RIO BRANCO,FLORESTA,PORTO ALEGRE,RS,184.0,0,1,0,288584,0.0,0,0,0,2023-08-05,-,-30.0798231,-51.0909768
SALA/CONJUNTO COMERCIAL,COMPRA,129500,129500,AVENIDA,TAQUARA,PETROPOLIS,PORTO ALEGRE,RS,27.0,0,0,0,288634,0.0,0,0,0,2023-08-05,-,-29.6282086,-50.8282846
PREDIO,COMPRA,1099000,1099000,ESTRADA,JOAO DE OLIVEIRA REMIAO,AGRONOMIA,PORTO ALEGRE,RS,550.0,0,20,0,288755,0.0,0,0,0,2023-08-05,-,-30.1278837,-51.0995145
LOJA,COMPRA,290000,290000,AVENIDA,ELIAS CIRNE LIMA,PARTENON,PORTO ALEGRE,RS,35.0,0,0,0,288904,0.0,0,0,0,2023-08-05,-,-30.06291,-51.1590868
SALA/CONJUNTO COMERCIAL,COMPRA,266000,266000,AVENIDA,IPIRANGA,CENTRAL PARQUE,PORTO ALEGRE,RS,35.0,0,1,0,290402,0.0,0,0,0,2023-08-05,-,-30.0554878,-51.1692291
PREDIO,COMPRA,590000,590000,AVENIDA,BAHIA,NAVEGANTES,PORTO ALEGRE,RS,110.0,0,0,0,290464,0.0,0,0,0,2023-08-05,-,-30.0111224,-51.2003352
PREDIO,COMPRA,2500000,2500000,RUA,FARRAPOS,FLORESTA,PORTO ALEGRE,RS,980.0,0,0,0,290536,0.0,0,0,0,2023-08-05,-,-30.0681056,-51.0257202
DEPOSITO/ARMAZEM/PAVILHAO,COMPRA,890000,890000,RUA,OURO PRETO,JARDIM FLORESTA,PORTO ALEGRE,RS,368.0,0,0,0,289271,0.0,0,0,0,2023-08-05,-,-30.0061799,-51.155545
SALA/CONJUNTO COMERCIAL,COMPRA,170000,170000,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,37.0,0,0,0,296076,0.0,0,0,0,2023-08-05,-,-30.0296388,-51.2232103
SALA/CONJUNTO COMERCIAL,COMPRA,663705,663705,RUA,RAMIRO BARCELOS,FLORESTA,PORTO ALEGRE,RS,51.0,0,1,0,296131,0.0,0,0,0,2023-08-05,-,-30.0287082,-51.2085122
SALA/CONJUNTO COMERCIAL,COMPRA,325000,325000,RUA,COMENDADOR RHEINGANTZ,AUXILIADORA,PORTO ALEGRE,RS,32.0,0,1,0,296284,0.0,0,0,0,2023-08-05,-,-30.0238169,-51.1865
SALA/CONJUNTO COMERCIAL,COMPRA,250000,250000,AVENIDA,ASSIS BRASIL,SANTA MARIA GORETTI,PORTO ALEGRE,RS,30.0,0,0,0,296286,0.0,0,0,0,2023-08-05,-,-29.9799682,-51.1144159
SALA/CONJUNTO COMERCIAL,COMPRA,240000,240000,RUA,COMENDADOR RHEINGANTZ,AUXILIADORA,PORTO ALEGRE,RS,32.0,0,1,0,296302,0.0,0,0,0,2023-08-05,-,-30.0238169,-51.1865
SALA/CONJUNTO COMERCIAL,COMPRA,730000,730000,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,59.0,0,0,0,296323,0.0,0,0,1,2023-08-05,-,-30.0293303,-51.2148669
SALA/CONJUNTO COMERCIAL,COMPRA,220000,220000,AVENIDA,BENTO GONCALVES,PARTENON,PORTO ALEGRE,RS,38.0,0,1,0,296433,0.0,0,0,0,2023-08-05,-,-30.0760656,-51.1315976
IMOVEL COMERCIAL,COMPRA,294000,294000,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,39.0,0,0,0,278287,0.0,0,0,0,2023-08-05,-,-30.0350342,-51.2232904
IMOVEL COMERCIAL,COMPRA,265000,265000,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,36.0,0,0,0,278289,0.0,0,0,0,2023-08-05,-,-30.0350342,-51.2232904
IMOVEL COMERCIAL,COMPRA,295000,295000,AVENIDA,LOUREIRO DA SILVA,CIDADE BAIXA,PORTO ALEGRE,RS,39.0,0,0,0,278291,0.0,0,0,0,2023-08-05,-,-30.0350342,-51.2232904
SALA/CONJUNTO COMERCIAL,COMPRA,280000,280000,RUA,JOSE DE ALENCAR,MENINO DEUS,PORTO ALEGRE,RS,34.0,0,1,0,278575,0.0,0,0,0,2023-08-05,-,-30.0602814,-51.2241287
LOJA,COMPRA,49000,49000,AVENIDA,BENJAMIN CONSTANT,SAO JOAO,PORTO ALEGRE,RS,16.0,0,0,0,278719,0.0,0,0,0,2023-08-05,-,-30.0139662,-51.1952202
SALA/CONJUNTO COMERCIAL,COMPRA,480000,480000,RUA,FELIPE NERI,AUXILIADORA,PORTO ALEGRE,RS,80.0,0,1,0,277542,0.0,0,0,1,2023-08-05,-,-30.0232971,-51.1952196
SALA/CONJUNTO COMERCIAL,COMPRA,199000,199000,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,29.0,0,1,0,277674,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
PREDIO,COMPRA,850000,850000,AVENIDA,DOS PRAZERES,VILA JARDIM,PORTO ALEGRE,RS,580.0,0,0,0,276560,0.0,0,0,0,2023-08-05,-,-30.0308882,-51.153424
SALA/CONJUNTO COMERCIAL,COMPRA,149000,149000,RUA,SARMENTO LEITE,CENTRO HISTORICO,PORTO ALEGRE,RS,57.0,0,0,0,276578,0.0,0,0,0,2023-08-05,-,-30.0342768,-51.2213248
SALA/CONJUNTO COMERCIAL,COMPRA,560000,560000,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,38.0,0,1,0,276747,0.0,0,0,0,2023-08-05,-,-30.048605,-51.2056502
SALA/CONJUNTO COMERCIAL,COMPRA,960000,960000,AVENIDA,PRAIA DE BELAS,PRAIA DE BELAS,PORTO ALEGRE,RS,94.0,0,2,0,274518,0.0,0,0,0,2023-08-05,-,-30.0418804,-51.2279351
SALA/CONJUNTO COMERCIAL,COMPRA,399000,399000,RUA,MOSTARDEIRO,RIO BRANCO,PORTO ALEGRE,RS,38.0,0,1,0,274707,0.0,0,0,0,2023-08-05,-,-30.0830345,-51.0500728
SALA/CONJUNTO COMERCIAL,COMPRA,980000,980000,AVENIDA,PRAIA DE BELAS,PRAIA DE BELAS,PORTO ALEGRE,RS,115.0,0,1,0,274794,0.0,0,0,0,2023-08-05,-,-30.0418804,-51.2279351
SALA/CONJUNTO COMERCIAL,COMPRA,279000,279000,AVENIDA,ALBERTO BINS,CENTRO HISTORICO,PORTO ALEGRE,RS,134.0,0,0,0,275030,0.0,0,0,0,2023-08-05,-,-30.0278879,-51.2192861
SALA/CONJUNTO COMERCIAL,COMPRA,399000,399000,RUA,CORONEL APARICIO BORGES,TERESOPOLIS,PORTO ALEGRE,RS,30.0,0,1,0,275180,0.0,0,0,0,2023-08-05,-,-30.0763012,-51.2058639
PAVILHAO,COMPRA,1400000,1400000,AVENIDA,PROFESSOR OSCAR PEREIRA,GLORIA,PORTO ALEGRE,RS,463.0,0,6,0,275186,0.0,0,0,0,2023-08-05,-,-30.0624525,-51.2062623
SALA/CONJUNTO COMERCIAL,COMPRA,500000,500000,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,51.0,0,1,0,275254,0.0,0,0,0,2023-08-05,-,-29.6526379,-50.5738717
LOTE/TERRENO,COMPRA,1500000,1500000,RUA,DOM PEDRO II,SAO JOAO,PORTO ALEGRE,RS,374.0,0,0,0,275291,0.0,0,0,0,2023-08-05,-,-30.0107225,-51.1890716
SALA/CONJUNTO COMERCIAL,COMPRA,480000,480000,AVENIDA,MARILAND,AUXILIADORA,PORTO ALEGRE,RS,38.0,0,1,0,275422,0.0,0,0,0,2023-08-05,-,-30.0293858,-51.192923
SALA/CONJUNTO COMERCIAL,COMPRA,120000,120000,RUA,SARMENTO LEITE,CENTRO HISTORICO,PORTO ALEGRE,RS,44.0,0,0,0,275473,0.0,0,0,0,2023-08-05,-,-30.0342768,-51.2213248
SALA/CONJUNTO COMERCIAL,COMPRA,365738,365738,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,46.0,0,1,2,275572,0.0,0,0,0,2023-08-05,-,-30.0220731,-51.2085441
SALA/CONJUNTO COMERCIAL,COMPRA,85000,85000,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,26.0,0,0,0,275594,0.0,0,0,0,2023-08-05,-,-29.5676459,-50.7909134
SALA/CONJUNTO COMERCIAL,COMPRA,60000,60000,RUA,MARECHAL FLORIANO PEIXOTO,CENTRO HISTORICO,PORTO ALEGRE,RS,21.0,0,0,0,275780,0.0,0,0,0,2023-08-05,-,-30.0305905,-51.2268791
BOX/GARAGEM,COMPRA,55000,55000,RUA,CARLOS CONTURSI,JARDIM EUROPA,PORTO ALEGRE,RS,11.0,0,1,0,275819,0.0,0,0,0,2023-08-05,-,-30.0224887,-51.1577812
PREDIO,COMPRA,266000,266000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,194.0,0,0,0,275823,0.0,0,0,0,2023-08-05,-,-30.0220731,-51.2085441
LOJA,COMPRA,266000,266000,AVENIDA,CRISTOVAO COLOMBO,FLORESTA,PORTO ALEGRE,RS,194.0,0,0,0,275830,0.0,0,0,0,2023-08-05,-,-30.0220731,-51.2085441
SOBRADO,COMPRA,860000,860000,RUA,PROFESSOR DEMOPHILO XAVIER,GLORIA,PORTO ALEGRE,RS,270.0,5,2,4,275922,0.0,0,0,0,2023-08-05,-,-30.0705527,-51.2043431
SALA/CONJUNTO COMERCIAL,COMPRA,610470,610470,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,74.0,0,1,0,277069,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,562590,562590,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,68.0,0,1,0,277072,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,567578,567578,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,70.0,0,1,0,277074,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,524685,524685,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,70.0,0,1,0,277075,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,638400,638400,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,74.0,0,1,0,277078,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,340000,340000,RUA,FRANCISCO FERRER,RIO BRANCO,PORTO ALEGRE,RS,39.0,0,1,0,277080,0.0,0,0,0,2023-08-05,-,-30.0322148,-51.2070972
SALA/CONJUNTO COMERCIAL,COMPRA,591518,591518,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,68.0,0,1,0,277082,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,548625,548625,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,70.0,0,1,0,277083,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,632000,632000,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,75.0,0,1,0,277084,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
SALA/CONJUNTO COMERCIAL,COMPRA,640000,640000,AVENIDA,BASTIAN,MENINO DEUS,PORTO ALEGRE,RS,74.0,0,1,0,277085,0.0,0,0,0,2023-08-05,-,-30.0505697,-51.225511
