TIPO,OFERTA,VALORES,VALORES_PROMO,RUA/AV,LOGRADOURO,LOCATION,CITY,STATE,AREA,QUARTO,GARAGEM,BANHEIRO,KEY,ALUGA_RAPIDO_SEM_FIADOR_OU_GARANTIAS,AUXI_PLUS,EXCLUSIVO,MOBILIADO,DATA_ANUNCIO,DATA_RETIRADA,LAT_STREET,LON_STREET
APARTAMENTO,ALUGAR,1305,950,RUA,ORFANOTROFIO,SANTA TEREZA,PORTO ALEGRE,RS,48.0,2,0,1,437195,1,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1507,1100,AVENIDA,PROTASIO ALVES,ALTO PETROPOLIS,PORTO ALEGRE,RS,45.0,2,1,1,435864,1,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,3654,3000,AVENIDA,LAVRAS,PETROPOLIS,PORTO ALEGRE,RS,74.0,2,1,2,436596,1,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1535,1280,RUA,BARAO DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,30.0,1,0,1,437186,1,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2231,1900,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,32.0,1,1,1,437304,1,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2354,1500,RUA,JERONIMO COELHO,CENTRO HISTORICO,PORTO ALEGRE,RS,140.0,4,0,1,380450,0,0,1,0,2023-08-09,-,,
KITNET/JK,ALUGAR,1217,890,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,28.0,1,0,1,227886,0,0,1,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1632,1290,AVENIDA,MARQUES DE SOUZA,JARDIM SAO PEDRO,PORTO ALEGRE,RS,70.0,2,0,1,437192,0,0,1,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1587,1270,RUA,SAO SIMAO,BOM JESUS,PORTO ALEGRE,RS,30.0,1,1,1,350658,0,0,0,1,2023-08-09,-,,
KITNET/JK,ALUGAR,1021,750,TRAVESSA,TUYUTY,CENTRO HISTORICO,PORTO ALEGRE,RS,32.0,1,0,1,233652,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2950,2200,RUA,VISCONDE DO HERVAL,MENINO DEUS,PORTO ALEGRE,RS,91.0,2,1,1,247823,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1462,1100,RUA,JOSE DO PATROCINIO,CIDADE BAIXA,PORTO ALEGRE,RS,45.0,1,0,1,319678,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1551,1300,RUA,VISCONDE DO RIO BRANCO,FLORESTA,PORTO ALEGRE,RS,77.0,2,0,1,344611,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2485,1950,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,77.0,2,1,2,256429,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2085,1400,AVENIDA,ICARAI,CRISTAL,PORTO ALEGRE,RS,71.0,1,0,1,230692,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2180,1600,RUA,CORONEL MASSOT,CRISTAL,PORTO ALEGRE,RS,73.0,2,0,1,429399,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2795,1950,RUA,ANERON CORREA DE OLIVEIRA,JARDIM DO SALSO,PORTO ALEGRE,RS,63.0,2,1,3,416545,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1734,1500,RUA,GENERAL CALDWELL,MENINO DEUS,PORTO ALEGRE,RS,60.0,2,0,1,423108,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2067,1600,AVENIDA,DA CAVALHADA,CAVALHADA,PORTO ALEGRE,RS,48.0,2,1,1,436754,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2591,1800,RUA,CORONEL MASSOT,CRISTAL,PORTO ALEGRE,RS,61.0,3,1,2,368761,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,2306,1700,RUA,MURILO FURTADO,PETROPOLIS,PORTO ALEGRE,RS,110.0,2,1,2,352451,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1766,1250,RUA,OSWALDO PEREIRA DE FREITAS,PARTENON,PORTO ALEGRE,RS,54.0,2,1,1,348847,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1597,1250,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,60.0,2,0,2,314433,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,3275,2770,RUA,LANDEL DE MOURA,TRISTEZA,PORTO ALEGRE,RS,74.0,2,2,2,304090,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1930,1300,AVENIDA,CASCAIS,PASSO DAS PEDRAS,PORTO ALEGRE,RS,63.0,3,1,2,270877,0,0,0,0,2023-08-09,-,,
COBERTURA,ALUGAR,4413,3500,AVENIDA,IJUI,PETROPOLIS,PORTO ALEGRE,RS,110.0,3,1,2,290246,0,0,0,1,2023-08-09,-,,
APARTAMENTO,ALUGAR,1191,950,AVENIDA,GENERAL EMILIO LUCIO ESTEVES,SANTA MARIA GORETTI,PORTO ALEGRE,RS,37.0,1,0,1,257844,0,0,0,0,2023-08-09,-,,
CASA,ALUGAR,12465,12000,AVENIDA,ALVARENGA,BOA VISTA,PORTO ALEGRE,RS,272.0,3,3,4,436727,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,4103,3300,RUA,LUZITANA,HIGIENOPOLIS,PORTO ALEGRE,RS,78.0,2,2,2,437122,0,0,0,0,2023-08-09,-,,
CASA EM CONDOMINIO,ALUGAR,5837,4000,RUA,GENERAL RONDON,VILA ASSUNCAO,PORTO ALEGRE,RS,262.0,3,2,2,435170,0,0,0,0,2023-08-09,-,,
CASA,ALUGAR,2051,1950,RUA,HELIO FELIX FREY,ESPIRITO SANTO,PORTO ALEGRE,RS,90.0,2,2,3,429651,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,3955,3200,RUA,JARI,PASSO DA AREIA,PORTO ALEGRE,RS,63.0,2,2,2,306762,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,1495,1200,RUA,ARTIGAS,PETROPOLIS,PORTO ALEGRE,RS,48.0,1,0,1,423070,0,0,0,0,2023-08-09,-,,
APARTAMENTO,ALUGAR,3843,3100,RUA,ARI MARINHO,HIGIENOPOLIS,PORTO ALEGRE,RS,83.0,2,2,2,421907,1,1,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,4190,3500,RUA,CARLOS VON KOSERITZ,SAO JOAO,PORTO ALEGRE,RS,74.0,2,1,2,437399,0,0,1,1,2023-08-11,-,,
COBERTURA,ALUGAR,5718,4500,AVENIDA,MONTENEGRO,PETROPOLIS,PORTO ALEGRE,RS,112.0,3,2,2,399311,0,1,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2642,2300,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,30.0,1,1,1,418165,0,1,0,1,2023-08-11,-,,
COBERTURA,ALUGAR,2947,2200,RUA,DOUTOR ALDO WILDT,VILA NOVA,PORTO ALEGRE,RS,212.0,3,0,1,436665,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1200,960,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,55.0,2,0,1,352220,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2100,1980,TRAVESSA,VILETA,JARDIM BOTANICO,PORTO ALEGRE,RS,50.0,1,1,1,416861,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2200,2115,TRAVESSA,VILETA,JARDIM BOTANICO,PORTO ALEGRE,RS,50.0,1,1,2,416412,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2150,1880,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,43.0,2,1,1,436807,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1915,1600,RUA,DOMINGOS SEGUEZIO,VILA IPIRANGA,PORTO ALEGRE,RS,58.0,2,1,1,417301,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3570,2700,AVENIDA,BORGES DE MEDEIROS,PRAIA DE BELAS,PORTO ALEGRE,RS,38.0,1,1,1,432839,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2479,1800,RUA,DONA EUGENIA,SANTA CECILIA,PORTO ALEGRE,RS,74.0,2,1,1,316234,1,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3968,3000,RUA,ITABORAI,JARDIM BOTANICO,PORTO ALEGRE,RS,74.0,2,1,2,432642,0,0,1,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,2245,1700,AVENIDA,MARECHAL ANDREA,BOA VISTA,PORTO ALEGRE,RS,65.0,2,0,1,436948,1,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3855,3200,RUA,CIPO,PASSO DA AREIA,PORTO ALEGRE,RS,63.0,2,1,1,437101,1,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1733,1500,RUA,ONOFRE PIRES,AZENHA,PORTO ALEGRE,RS,60.0,1,1,1,388812,0,0,1,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,2880,2200,RUA,GUADALUPE,JARDIM LINDOIA,PORTO ALEGRE,RS,55.0,2,1,2,370446,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1828,1400,AVENIDA,NOVA YORK,AUXILIADORA,PORTO ALEGRE,RS,76.0,2,0,1,353738,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1673,1400,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,42.0,1,0,1,348709,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2412,1800,RUA,DEMETRIO RIBEIRO,CENTRO HISTORICO,PORTO ALEGRE,RS,99.0,2,0,2,316515,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1690,1190,RUA,EURICO LARA,MEDIANEIRA,PORTO ALEGRE,RS,70.0,2,1,1,333181,0,0,1,0,2023-08-11,-,,
CASA EM CONDOMINIO,ALUGAR,4535,3600,RUA,AUGUSTO ATTILIO GIORDANI,SAO SEBASTIAO,PORTO ALEGRE,RS,133.0,3,2,2,335505,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1780,1600,RUA,GARIBALDI,INDEPENDENCIA,PORTO ALEGRE,RS,40.0,1,0,1,329916,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1782,1400,RUA,LOPO GONCALVES,CIDADE BAIXA,PORTO ALEGRE,RS,64.0,2,0,1,330115,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3118,2100,RUA,SANTA TECLA,JARDIM LINDOIA,PORTO ALEGRE,RS,103.0,2,2,2,337413,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1330,990,RUA,GABRIEL FRANCO DA LUZ,SARANDI,PORTO ALEGRE,RS,42.0,2,1,1,286687,0,0,1,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,3599,3000,RUA,SILVEIRO,MENINO DEUS,PORTO ALEGRE,RS,114.0,3,1,1,306576,0,0,1,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,1770,1490,RUA,DEMETRIO RIBEIRO,CENTRO HISTORICO,PORTO ALEGRE,RS,68.0,2,0,1,266398,0,0,1,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,4306,2980,RUA,BUENOS AIRES,JARDIM BOTANICO,PORTO ALEGRE,RS,83.0,3,2,2,257949,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2589,2000,RUA,PADRE HILDEBRANDO,SANTA MARIA GORETTI,PORTO ALEGRE,RS,90.0,2,0,2,232476,0,0,1,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,1927,1590,RUA,PORTUGUESA,PARTENON,PORTO ALEGRE,RS,45.0,1,1,1,342302,1,0,0,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,1319,950,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,431574,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3264,2700,RUA,DUQUE DE CAXIAS,CENTRO HISTORICO,PORTO ALEGRE,RS,115.0,4,1,1,432552,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2123,1800,RUA,ADAO BAINO,CRISTO REDENTOR,PORTO ALEGRE,RS,57.0,2,0,2,437155,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,943,600,ESTRADA,JOAO DE OLIVEIRA REMIAO,AGRONOMIA,PORTO ALEGRE,RS,49.0,2,1,1,437311,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2065,1600,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,50.0,2,0,1,437378,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,4454,3500,RUA,GUADALUPE,JARDIM LINDOIA,PORTO ALEGRE,RS,70.0,2,0,2,437387,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2426,1800,RUA,BARONESA DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,65.0,2,0,1,437411,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1488,1200,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,60.0,1,0,1,437447,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3739,3100,RUA,JARI,PASSO DA AREIA,PORTO ALEGRE,RS,69.0,2,1,2,437604,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2673,2300,AVENIDA,PADRE CACIQUE,PRAIA DE BELAS,PORTO ALEGRE,RS,65.0,3,0,1,437633,1,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2631,2300,AVENIDA,DOS CUBANOS,PARTENON,PORTO ALEGRE,RS,27.0,1,0,1,437644,1,0,0,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,3013,2400,AVENIDA,IGUASSU,PETROPOLIS,PORTO ALEGRE,RS,87.0,2,1,1,424072,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2924,2200,AVENIDA,VENANCIO AIRES,SANTANA,PORTO ALEGRE,RS,93.0,3,0,2,432053,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1010,750,RUA,SABINO PEREIRA NUNES,RESTINGA,PORTO ALEGRE,RS,40.0,2,0,2,419254,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2422,1700,RUA,DEPUTADO HUGO MARDINI,PASSO DAS PEDRAS,PORTO ALEGRE,RS,104.0,2,2,2,352668,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3166,2500,AVENIDA,JOAO PESSOA,FARROUPILHA,PORTO ALEGRE,RS,81.0,2,0,2,360129,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,4251,3200,RUA,JARDIM CRISTOFEL,MOINHOS DE VENTO,PORTO ALEGRE,RS,108.0,2,0,3,284318,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1715,1350,RUA,NEY DA GAMA AHRENDS,MORRO SANTANA,PORTO ALEGRE,RS,43.0,2,1,1,284380,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,6900,5500,RUA,MARIO LEITAO,PETROPOLIS,PORTO ALEGRE,RS,106.0,3,2,2,264286,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1001,850,RUA,DOUTOR VARGAS NETO - LADO PAR,JARDIM LEOPOLDINA,PORTO ALEGRE,RS,59.0,2,0,1,431145,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1398,1000,RUA,JERONIMO COELHO,CENTRO HISTORICO,PORTO ALEGRE,RS,62.0,2,0,1,275280,0,0,1,0,2023-08-11,-,,
CASA EM CONDOMINIO,ALUGAR,6576,5000,ALAMEDA,EMILIO DE MENEZES,TRES FIGUEIRAS,PORTO ALEGRE,RS,272.0,3,0,2,336248,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1308,1050,RUA,PROFESSOR GUERREIRO LIMA,PARTENON,PORTO ALEGRE,RS,40.0,1,1,1,272868,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1152,900,RUA,DOUTOR SALVADOR FRANCA,JARDIM BOTANICO,PORTO ALEGRE,RS,30.0,1,0,1,437385,0,0,1,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,4445,3500,RUA,CABRAL,RIO BRANCO,PORTO ALEGRE,RS,110.0,3,1,2,437473,0,0,1,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2999,2400,RUA,UMBU,PASSO DA AREIA,PORTO ALEGRE,RS,71.0,2,1,2,386070,0,0,0,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,2564,2000,RUA,SAO LUIS,SANTANA,PORTO ALEGRE,RS,85.0,2,2,1,351970,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,974,650,RUA,WASHINGTON LUIZ,CENTRO HISTORICO,PORTO ALEGRE,RS,30.0,1,0,2,360320,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,711,700,RUA,PAULO MACIEL,CAVALHADA,PORTO ALEGRE,RS,50.0,2,0,1,346521,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1214,900,RUA,RIACHUELO,CENTRO HISTORICO,PORTO ALEGRE,RS,40.0,1,0,1,348770,0,0,0,0,2023-08-11,-,,
CASA,ALUGAR,1230,1100,AVENIDA,IGNES E. FAGUNDES,RESTINGA,PORTO ALEGRE,RS,70.0,3,1,1,334503,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1752,1350,RUA,GENERAL JOAO MANOEL,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,2,0,1,280128,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1738,1400,AVENIDA,PARANA,SAO GERALDO,PORTO ALEGRE,RS,75.0,2,1,2,310413,0,0,0,0,2023-08-11,-,,
KITNET/JK,ALUGAR,928,700,PRACA,CONEGO MARCELINO,CIDADE BAIXA,PORTO ALEGRE,RS,30.0,1,0,1,276480,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2162,1500,AVENIDA,INDEPENDENCIA,INDEPENDENCIA,PORTO ALEGRE,RS,40.0,1,1,1,253333,0,0,0,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,1966,1600,RUA,GOMES JARDIM,SANTANA,PORTO ALEGRE,RS,43.0,1,1,1,241628,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1693,1500,RUA,DA REPUBLICA,CIDADE BAIXA,PORTO ALEGRE,RS,167.0,4,0,2,244111,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1885,1350,RUA,LUIZ FONTOURA JUNIOR,JARDIM ITU SABARA,PORTO ALEGRE,RS,55.0,2,1,1,229448,0,0,0,0,2023-08-11,-,,
CASA EM CONDOMINIO,ALUGAR,2800,2500,RUA,FLORINHA,CAVALHADA,PORTO ALEGRE,RS,130.0,3,1,4,435036,0,0,0,0,2023-08-11,-,,
CASA EM CONDOMINIO,ALUGAR,5307,4000,RUA,GENERAL RONDON,VILA ASSUNCAO,PORTO ALEGRE,RS,262.0,3,2,2,435170,0,0,0,0,2023-08-11,-,,
CASA,ALUGAR,6332,5900,RUA,ADAO PINHEIRO DA SILVA,IPANEMA,PORTO ALEGRE,RS,216.0,4,5,2,437187,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,4550,2900,RUA,DOUTOR TAUPHICK SAADI,BELA VISTA,PORTO ALEGRE,RS,91.0,2,1,2,437318,0,0,0,0,2023-08-11,-,,
CASA EM CONDOMINIO,ALUGAR,4185,3500,AVENIDA,VICENTE MONTEGGIA,CAVALHADA,PORTO ALEGRE,RS,70.0,3,2,2,437380,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3490,2800,RUA,CORONEL MASSOT,CRISTAL,PORTO ALEGRE,RS,62.0,3,1,2,437395,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2310,1750,RUA,DOUTOR FELIX CONTREIRAS RODRIGUES,PARTENON,PORTO ALEGRE,RS,73.0,2,2,1,437427,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2037,1500,RUA,CARLOS REVERBEL,JARDIM CARVALHO,PORTO ALEGRE,RS,60.0,1,1,1,437434,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1951,1700,AVENIDA,ASSIS BRASIL,SAO JOAO,PORTO ALEGRE,RS,82.0,2,0,1,437437,0,0,0,0,2023-08-11,-,,
CASA,ALUGAR,1229,1000,ESTRADA,ANTONIO SEVERINO,RUBEM BERTA,PORTO ALEGRE,RS,52.0,2,0,1,437547,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,3292,2500,RUA,DOUTOR BARCELOS,TRISTEZA,PORTO ALEGRE,RS,82.0,2,1,2,437549,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2219,1700,AVENIDA,DA AZENHA,AZENHA,PORTO ALEGRE,RS,60.0,2,0,1,437558,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2908,2200,RUA,SAO MATEUS,BOM JESUS,PORTO ALEGRE,RS,62.0,2,0,1,437570,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1926,1500,RUA,BARBEDO,MENINO DEUS,PORTO ALEGRE,RS,75.0,2,0,1,437582,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1612,1400,RUA,BARAO DE TEFFE,MENINO DEUS,PORTO ALEGRE,RS,32.0,1,0,1,437694,0,0,0,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,3404,2750,RUA,RAFAEL SAADI,MENINO DEUS,PORTO ALEGRE,RS,89.0,2,1,2,432025,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,880,500,RUA,VINTE E SEIS DE MARCO,ALTO PETROPOLIS,PORTO ALEGRE,RS,49.0,2,0,1,348203,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2420,2000,RUA,VISCONDE DO HERVAL,MENINO DEUS,PORTO ALEGRE,RS,75.0,2,0,2,312821,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1597,1250,AVENIDA,PRINCESA ISABEL,SANTANA,PORTO ALEGRE,RS,60.0,2,0,1,314433,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,1992,1600,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,110.0,3,0,2,270607,0,0,0,0,2023-08-11,-,,
KITNET/JK,ALUGAR,1054,700,AVENIDA,SENADOR SALGADO FILHO,CENTRO HISTORICO,PORTO ALEGRE,RS,20.0,1,0,1,260222,0,0,0,1,2023-08-11,-,,
APARTAMENTO,ALUGAR,1718,1400,RUA,CORONEL BORDINI,AUXILIADORA,PORTO ALEGRE,RS,100.0,2,0,1,226870,0,0,0,0,2023-08-11,-,,
APARTAMENTO,ALUGAR,2413,1850,RUA,ABRAM GOLDSZTEIN,JARDIM CARVALHO,PORTO ALEGRE,RS,57.0,2,2,1,432848,1,1,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,4390,3500,TRAVESSA,PROFESSOR TUPI CALDAS,PETROPOLIS,PORTO ALEGRE,RS,63.0,1,2,2,346019,0,1,1,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1844,1500,RUA,FERNANDO ABBOTT,CRISTO REDENTOR,PORTO ALEGRE,RS,52.0,1,0,1,437678,1,0,1,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1267,700,RUA,VIGARIO JOSE INACIO,CENTRO HISTORICO,PORTO ALEGRE,RS,63.0,1,0,1,325289,0,0,1,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,2148,1500,RUA,FERREIRA VIANA,PETROPOLIS,PORTO ALEGRE,RS,67.0,2,0,1,418238,1,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,2851,2350,RUA,CARAZINHO,PETROPOLIS,PORTO ALEGRE,RS,115.0,2,0,2,414441,1,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1200,1000,ESTRADA,JOAO DE OLIVEIRA REMIAO,LOMBA DO PINHEIRO,PORTO ALEGRE,RS,49.0,2,0,1,438102,1,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1216,1000,RUA,UMBU,PASSO DA AREIA,PORTO ALEGRE,RS,44.0,1,0,1,438104,1,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1590,1300,AVENIDA,JOAO PESSOA,FARROUPILHA,PORTO ALEGRE,RS,30.0,1,0,1,438108,1,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1122,900,RUA,DOUTOR JOAO INACIO,NAVEGANTES,PORTO ALEGRE,RS,49.0,1,0,1,400390,0,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1868,1370,RUA,DOS ANDRADAS,CENTRO HISTORICO,PORTO ALEGRE,RS,36.0,1,0,1,381670,0,0,0,1,2023-08-14,-,,
APARTAMENTO,ALUGAR,1868,1500,RUA,DOUTOR BARROS CASSAL,FLORESTA,PORTO ALEGRE,RS,40.0,1,0,1,357822,0,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1426,900,AVENIDA,ANTONIO CARVALHO,AGRONOMIA,PORTO ALEGRE,RS,60.0,2,0,1,247624,0,0,1,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1644,1350,AVENIDA,PROTASIO ALVES,PETROPOLIS,PORTO ALEGRE,RS,82.0,2,0,1,288408,0,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1054,790,RUA,JOAO ALFREDO,CIDADE BAIXA,PORTO ALEGRE,RS,25.0,1,0,1,268400,0,0,0,0,2023-08-14,-,,
KITNET/JK,ALUGAR,1150,950,AVENIDA,GETULIO VARGAS,MENINO DEUS,PORTO ALEGRE,RS,27.0,1,0,1,236851,0,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,1146,850,AVENIDA,PROTASIO ALVES,RIO BRANCO,PORTO ALEGRE,RS,65.0,2,0,2,414734,0,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,2908,2200,RUA,SAO MATEUS,BOM JESUS,PORTO ALEGRE,RS,62.0,2,1,1,437570,0,0,0,0,2023-08-14,-,,
CASA EM CONDOMINIO,ALUGAR,3575,3400,AVENIDA,OTTO NIEMEYER,TRISTEZA,PORTO ALEGRE,RS,131.0,3,1,2,428708,0,0,0,0,2023-08-14,-,,
COBERTURA,ALUGAR,1847,1500,RUA,SAO MANOEL,RIO BRANCO,PORTO ALEGRE,RS,72.0,1,0,1,299127,0,0,0,0,2023-08-14,-,,
APARTAMENTO,ALUGAR,3521,2500,RUA,BARAO DO GRAVATAI,MENINO DEUS,PORTO ALEGRE,RS,71.0,2,1,2,232689,0,0,0,1,2023-08-14,-,,
APARTAMENTO,ALUGAR,2808,2200,RUA,DOUTOR ARMANDO BARBEDO,TRISTEZA,PORTO ALEGRE,RS,39.0,1,1,1,346900,1,1,1,0,2023-08-20,-,,
